OrderID,OrderDate,UnitCost,Price,OrderQty,CostofSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
15313,17-10-2045,30.62215163,1299,9,275.5993647,11171.4,10895.80064,Store,Asian Spring Promotion,WWI Laptop19W X0196 White,Wide World Importers,Laptops,Computers,Asia,Busan,South Korea
15315,18-10-2045,200.2601943,422,12,2403.122331,4979.6,2576.477669,Store,Asian Summer Promotion,Fabrikam Budget Moviemaker 1'' 25mm E400 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Sydney,Australia
15318,19-10-2045,17.29809713,188,12,207.5771655,2237.2,2029.622834,Store,Asian Summer Promotion,A. Datum All in One Digital Camera M200 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,New Delhi,India
15319,20-10-2045,3.147484199,6.95,24,75.53962078,161.24,85.70037922,Catalog,North America Holiday Promotion,Contoso Lens Cap Keeper E314 Pink,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,North Harford,United States
15321,21-10-2045,56.4922972,259,12,677.9075664,3108,2430.092434,Store,North America Back-to-School Promotion,Proseware LCD20 M200 Black,"Proseware, Inc.",Monitors,Computers,North America,Thornton,United States
15322,22-10-2045,23.91116881,41.99,9,215.2005193,373.711,158.5104807,Reseller,European Back-to-Scholl Promotion,SV PCI Network Adapter E903 Silver,Southridge Video,Computers Accessories,Computers,Europe,Paris,France
15323,23-10-2045,117.9441998,219,5,589.7209991,1095,505.2790009,Store,No Discount,SV Car Video AM/FM E1001 Silver,Southridge Video,Car Video,TV and Video,North America,Northampton,United States
15327,24-10-2045,71.39475817,251,10,713.9475817,2510,1796.052418,Reseller,No Discount,WWI Screen 106in M1609 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Beijing,China
15328,25-10-2045,124.7721194,219.95,26,3244.075103,5586.73,2342.654897,Reseller,Asian Holiday Promotion,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Desktops,Computers,Asia,Beijing,China
15329,26-10-2045,122.5595249,134,13,1593.273824,1715.2,121.9261758,Store,North America Holiday Promotion,Contoso 8GB MP3 Player new model M820 White,"Contoso, Ltd",MP4&MP3,Audio,North America,Lowell,United States
15330,27-10-2045,21.2860162,37.95,8,170.2881296,296.01,125.7218704,Store,North America Holiday Promotion,NT Bluetooth Active Headphones E202 Silver,Northwind Traders,Bluetooth Headphones,Audio,North America,Naples,United States
15331,28-10-2045,165.8563937,279,6,995.1383622,1595.88,600.7416378,Store,European Spring Promotion,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Car Video,TV and Video,Europe,West Yorkshire,United Kingdom
15332,29-10-2045,60.40635967,143.4,18,1087.314474,2574.03,1486.715526,Store,North America Spring Promotion,"Adventure Works 19"" Color Digital TV E35 Brown",Adventure Works,Televisions,TV and Video,North America,Sheboygan,United States
15333,30-10-2045,97.65781345,129,5,488.2890672,645,156.7109328,Store,No Discount,Adventure Works LCD17W E203 White,Adventure Works,Monitors,Computers,North America,Aurora,United States
15334,31-10-2045,205.1478356,229,10,2051.478356,2290,238.5216443,Store,No Discount,WWI Projector 480p LCD12 White,Wide World Importers,Projectors & Screens,Computers,North America,Longview,United States
15337,01-11-2045,130.3530722,290,13,1694.589939,3654,1959.410061,Store,North America Holiday Promotion,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Oswego,United States
15338,02-11-2045,77.52824925,869,12,930.3389909,10254.2,9323.861009,Reseller,North America Back-to-School Promotion,SV Car Video LCD9.2W X9281 Brown,Southridge Video,Car Video,TV and Video,North America,Seattle,United States
15340,03-11-2045,465.2626475,869,10,4652.626475,8690,4037.373525,Store,No Discount,Proseware LCD24W X300 White,"Proseware, Inc.",Monitors,Computers,North America,Waterbury,United States
15341,04-11-2045,53.21272545,200,9,478.9145291,1760,1281.085471,Reseller,European Back-to-Scholl Promotion,A. Datum Rangefinder Digital Camera X200 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Paris,France
15342,05-11-2045,61.99025267,299,10,619.9025267,2990,2370.097473,Reseller,No Discount,Proseware Screen 113in X1609 White,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Beijing,China
15343,06-11-2045,4.619440254,28,4,18.47776101,100.8,82.32223899,Store,European Holiday Promotion,Contoso Digital Camera/Camcorder USB Cable E324 Purple,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Cheshire,United Kingdom
15345,07-11-2045,13.10039511,116,9,117.903556,974.4,856.496444,Store,Asian Spring Promotion,Proseware Mobile Receipt and Document Scanner M200 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Shanghai,China
15348,08-11-2045,122.2666926,268,16,1956.267081,4020,2063.732919,Online,European Holiday Promotion,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Touch Screen Phones ,Cell phones,Europe,Berlin,Germany
15349,09-11-2045,310.2358329,399,20,6204.716658,7980,1775.283342,Online,No Discount,Fabrikam Laptop12W M2080 Silver,"Fabrikam, Inc.",Laptops,Computers,Asia,Beijing,China
15352,10-11-2045,151.3510424,338,10,1513.510424,3380,1866.489576,Store,No Discount,"A. Datum SLR Camera 35"" M358 Pink",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Tehran,Iran
15354,11-11-2045,90.49120859,129,4,361.9648344,438.6,76.63516564,Store,European Holiday Promotion,The Phone Company Smart phones without camera E100 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Paris,France
15355,12-11-2045,8.66221847,22.99,12,103.9466216,275.88,171.9333784,Store,Asian Summer Promotion,Contoso Multi-line phones M30 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Tokyo,Japan
15356,13-11-2045,0.598817137,3.35,360,215.5741694,1205.665,990.0908306,Online,European Back-to-Scholl Promotion,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,Europe,Berlin,Germany
15357,14-11-2045,403.3709986,599,24,9680.903967,14376,4695.096033,Reseller,No Discount,Adventure Works Laptop16 M1601 Silver,Adventure Works,Laptops,Computers,Asia,Beijing,China
15358,15-11-2045,186.4936267,199,16,2983.898027,3104.4,120.5019731,Reseller,European Holiday Promotion,SV Car Video AM/FM E1000 Silver,Southridge Video,Car Video,TV and Video,Europe,Paris,France
15361,16-11-2045,9.759436319,13.89,10,97.59436319,138.9,41.30563681,Store,No Discount,SV DVD 58 DVD Storage Binder M55 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Calgary,Canada
15362,17-11-2045,65.0373218,160,9,585.3358962,1408,822.6641038,Store,North America Spring Promotion,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Queens,United States
15363,18-11-2045,272.0094005,281,9,2448.084605,2514.95,66.86539528,Store,North America Spring Promotion,A. Datum Consumer Digital Camera E100 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Georgetown,United States
15364,19-11-2045,251.9860148,326,20,5039.720295,6520,1480.279705,Store,No Discount,Adventure Works Laptop8.9 E0890 Red,Adventure Works,Laptops,Computers,North America,Stoughton,United States
15365,20-11-2045,131.4676369,160,6,788.8058215,928,139.1941785,Store,North America Back-to-School Promotion,Fabrikam Social Videographer 2/3'' 17mm E100 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Englewood,United States
15366,21-11-2045,29.20213755,77.99,5,146.0106877,389.95,243.9393123,Store,No Discount,Contoso Genuine Leather Grip Belt E322 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Shanghai,China
15368,22-11-2045,71.45972379,188,12,857.5166854,2124.4,1266.883315,Online,European Back-to-Scholl Promotion,"Fabrikam Social Videographer 1"" 25mm E400 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berlin,Germany
15370,23-11-2045,40.2330993,68,12,482.7971916,816,333.2028084,Store,North America Back-to-School Promotion,Contoso Lens Adapter M450 Grey,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Rochester,United States
15371,24-11-2045,529.5460253,850,9,4765.914228,7480,2714.085772,Store,North America Spring Promotion,Fabrikam Business Videographer 2/3'' 17mm M280 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Arlington,United States
15376,25-11-2045,341.0176618,699,10,3410.176618,6990,3579.823382,Store,No Discount,WWI Projector 720p LCD56 Silver,Wide World Importers,Projectors & Screens,Computers,Asia,Kolkata,India
15377,26-11-2045,103.4747236,988,39,4035.514222,37148.8,33113.28578,Online,North America Holiday Promotion,"Fabrikam Trendsetter 2/3"" 17mm X100 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
15378,27-11-2045,125.1254419,427,10,1251.254419,4270,3018.745581,Store,No Discount,A. Datum SLR Camera X141 Blue,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Fall City,United States
15381,28-11-2045,428.443981,819,12,5141.327771,9582.3,4440.972229,Store,North America Back-to-School Promotion,Fabrikam Laptop17 M7000 Black,"Fabrikam, Inc.",Laptops,Computers,North America,Cheney,United States
15384,29-11-2045,116.9890432,699,8,935.9123453,5172.6,4236.687655,Reseller,European Holiday Promotion,Proseware Projector 720p LCD56 Silver,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Paris,France
15385,30-11-2045,32.85305095,149.95,4,131.4122038,599.8,468.3877962,Store,Asian Spring Promotion,WWI 1GB Pulse Smart pen E50 White,Wide World Importers,Recording Pen,Audio,Asia,Yerevan,Armenia
15386,01-12-2045,25.49404608,78,6,152.9642765,468,315.0357235,Store,European Spring Promotion,Proseware Ink Jet Fax Machine E100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Nizhny Novgorod,Russia
15387,02-12-2045,0.950183431,0.95,12,11.40220117,11.3335,-0.068701169,Store,European Spring Promotion,SV USB Data Cable E600 Silver,Southridge Video,Computers Accessories,Computers,Europe,Lisbon,Portugal
15388,03-12-2045,21.01578894,99,12,252.1894672,1128.6,876.4105328,Store,Asian Summer Promotion,WWI CRT17 E106 Black,Wide World Importers,Monitors,Computers,Asia,Bishkek,Kyrgyzstan
15389,04-12-2045,12.08575111,49,6,72.51450669,284.2,211.6854933,Store,North America Back-to-School Promotion,Proseware CRT15 E10 White,"Proseware, Inc.",Monitors,Computers,North America,Burlington,United States
15390,05-12-2045,287.6163311,499,13,3739.012305,6487,2747.987695,Store,North America Holiday Promotion,Contoso Projector 480p M481 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Ridgely,United States
15391,06-12-2045,275.0147026,427,20,5500.294052,8540,3039.705948,Catalog,No Discount,Contoso SLR Camera X146 Orange,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
15393,07-12-2045,52.14515812,219.95,20,1042.903162,4399,3356.096838,Store,No Discount,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Desktops,Computers,Asia,Seoul,South Korea
15394,08-12-2045,23.06730363,59,32,738.1537162,1805.4,1067.246284,Online,European Holiday Promotion,Proseware CRT17 E104 Black,"Proseware, Inc.",Monitors,Computers,Europe,Berlin,Germany
15395,09-12-2045,376.0576993,499,12,4512.692392,5838.3,1325.607608,Catalog,North America Back-to-School Promotion,WWI Projector 480p DLP12 White,Wide World Importers,Projectors & Screens,Computers,North America,North Harford,United States
15396,10-12-2045,71.60276432,99,10,716.0276432,990,273.9723568,Store,No Discount,Adventure Works LCD15 E100 White,Adventure Works,Monitors,Computers,North America,Ottawa,Canada
15399,11-12-2045,120.0478039,189,8,960.3824309,1455.3,494.9175691,Online,European Back-to-Scholl Promotion,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Berlin,Germany
15403,12-12-2045,8.106097387,230,9,72.95487649,1932,1859.045124,Store,Asian Spring Promotion,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Ashgabat,Turkmenistan
15406,13-12-2045,18.6159474,22.99,9,167.5435266,206.91,39.36647341,Store,Asian Spring Promotion,Contoso Expandable Cordless Phone System M008 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Tehran,Iran
15407,14-12-2045,13.8549282,26.9,12,166.2591384,306.66,140.4008616,Online,Asian Holiday Promotion,Contoso Bright Light battery E20 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
15408,15-12-2045,0.281814158,0.95,12,3.38176989,11.115,7.73323011,Store,North America Back-to-School Promotion,SV USB Data Cable E600 Silver,Southridge Video,Computers Accessories,Computers,North America,Old Saybrook,United States
15409,16-12-2045,3.777958165,12.66,9,34.00162349,112.041,78.03937651,Store,North America Spring Promotion,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Bend,United States
15412,17-12-2045,5.38322536,12.99,6,32.29935216,72.744,40.44464784,Store,North America Holiday Promotion,Contoso 512MB MP3 Player E51 Blue,"Contoso, Ltd",MP4&MP3,Audio,North America,Toronto,Canada
15414,18-12-2045,465.020344,999,10,4650.20344,9990,5339.79656,Store,No Discount,Contoso Projector 720p M621 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Morristown,United States
15415,19-12-2045,324.6871429,657,13,4220.932858,8278.2,4057.267142,Store,North America Holiday Promotion,Fabrikam SLR Camera X148 Gold,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Greenville,United States
15416,20-12-2045,73.23185476,179.99,10,732.3185476,1799.9,1067.581452,Store,No Discount,Contoso DVD 12-Inch Player Portable M400 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Germantown,United States
15417,21-12-2045,29.4341638,49.96,24,706.4199312,1199.04,492.6200688,Online,Asian Summer Promotion,Contoso Carrying Case E312 Blue,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Beijing,China
15418,22-12-2045,77.64826734,95.95,9,698.8344061,825.17,126.3355939,Reseller,European Back-to-Scholl Promotion,Contoso 4GB Portable MP3 Player M450 White,"Contoso, Ltd",MP4&MP3,Audio,Europe,Paris,France
15419,23-12-2045,4.236223423,42,12,50.83468108,499.8,448.9653189,Store,North America Back-to-School Promotion,Contoso Integrated Business Phone With card L10 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Houston,United States
15421,24-12-2045,7.767187031,13.89,10,77.67187031,138.9,61.22812969,Online,No Discount,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
15425,25-12-2045,53.18411879,480,10,531.8411879,4800,4268.158812,Store,No Discount,Contoso Home Theater System 4.1 Channel M1420 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,North Bend,United States
15426,26-12-2045,597.7167425,1500,6,3586.300455,8700,5113.699545,Store,North America Back-to-School Promotion,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Greeley,United States
15427,27-12-2045,13.51363915,42.99,6,81.08183491,251.4915,170.4096651,Reseller,Asian Holiday Promotion,Contoso Centrex Phone System L10 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Beijing,China
15428,28-12-2045,718.9227312,1580,13,9345.995505,19276,9930.004495,Store,North America Holiday Promotion,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Denver,United States
15429,29-12-2045,756.5582337,880,13,9835.257038,11440,1604.742962,Online,Asian Holiday Promotion,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
15431,30-12-2045,91.25760479,281,9,821.3184431,2472.8,1651.481557,Store,North America Spring Promotion,A. Datum Consumer Digital Camera E100 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Haverhill,United States
15432,31-12-2045,22.72672665,24.99,10,227.2672665,249.9,22.63273354,Online,No Discount,Contoso Mini Battery Charger Kit E320 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bethesda,United States
15433,01-01-2046,111.0882514,301,10,1110.882514,3010,1899.117486,Store,No Discount,Contoso Sharp Touch Screen Phones M910 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Asia,New Delhi,India
15434,02-01-2046,96.97135912,382.95,10,969.7135912,3829.5,2859.786409,Store,No Discount,Adventure Works Laptop12 M1201 White,Adventure Works,Laptops,Computers,North America,Fort Worth,United States
15435,03-01-2046,2.490805795,436.2,10,24.90805795,4362,4337.091942,Store,No Discount,"Fabrikam SLR Camera 35"" X358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Leominster,United States
15436,04-01-2046,7.527053939,17.99,26,195.7034024,462.343,266.6395976,Online,Asian Holiday Promotion,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
15439,05-01-2046,485.5900191,599,10,4855.900191,5990,1134.099809,Store,No Discount,Adventure Works Laptop16 M1601 Blue,Adventure Works,Laptops,Computers,North America,Roanoke,United States
15440,06-01-2046,20.44702781,69,5,102.235139,345,242.764861,Store,No Discount,SV 8xDVD E100 Silver,Southridge Video,VCD & DVD,TV and Video,Europe,Nantes,France
15441,07-01-2046,36.00021631,366,9,324.0019468,3220.8,2896.798053,Reseller,European Back-to-Scholl Promotion,Fabrikam Laptop12 M2000 White,"Fabrikam, Inc.",Laptops,Computers,Europe,Paris,France
15442,08-01-2046,285.2816969,499,10,2852.816969,4990,2137.183031,Store,No Discount,WWI Projector 480p DLP12 Black,Wide World Importers,Projectors & Screens,Computers,North America,Kennebunkport,United States
15443,09-01-2046,50.89617085,59.99,24,1221.5081,1409.765,188.2568996,Catalog,North America Back-to-School Promotion,Contoso 4G MP3 Player E400 Green,"Contoso, Ltd",MP4&MP3,Audio,North America,North Harford,United States
15444,10-01-2046,143.856666,184.5,8,1150.853328,1328.4,177.5466717,Online,European Holiday Promotion,A. Datum Consumer Digital Camera M300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
15445,11-01-2046,13.14410491,22.89,8,105.1528393,169.386,64.23316073,Store,European Holiday Promotion,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Landstuhl,Germany
15447,12-01-2046,125.1131655,599,13,1626.471151,7427.6,5801.128849,Store,North America Holiday Promotion,Adventure Works Laptop16 M1601 Silver,Adventure Works,Laptops,Computers,North America,Bayonne,United States
15449,13-01-2046,94.15647314,188,9,847.4082582,1635.6,788.1917418,Store,European Back-to-Scholl Promotion,Proseware Wireless Photo All-in-One Printer M390 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Lancashire,United Kingdom
15450,14-01-2046,40.41585006,58.99,8,323.3268005,424.728,101.4011995,Store,European Holiday Promotion,SV DVD Player M120 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Cheshire,United Kingdom
15451,15-01-2046,111.7647064,290,9,1005.882357,2581,1575.117643,Catalog,North America Spring Promotion,Contoso Pen Touch Screen Phones M320 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,North Harford,United States
15452,16-01-2046,70.92502904,699,12,851.1003485,8388,7536.899652,Store,North America Back-to-School Promotion,Contoso Projector 720p M620 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Jacksonville,United States
15453,17-01-2046,126.6346412,436.2,10,1266.346412,4362,3095.653588,Store,No Discount,"Fabrikam SLR Camera 35"" X358 Blue","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Stoughton,United States
15454,18-01-2046,7.58070649,24.99,240,1819.369558,5987.604,4168.234442,Catalog,North America Back-to-School Promotion,Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,North Harford,United States
15455,19-01-2046,103.5837539,269,9,932.2537849,2340.3,1408.046215,Store,European Back-to-Scholl Promotion,The Phone Company Smart phones 8 GB of Memory M400 White,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Nantes,France
15456,20-01-2046,358.7194019,382.95,12,4304.632823,4442.22,137.5871771,Online,North America Back-to-School Promotion,Adventure Works Laptop12 M1201 White,Adventure Works,Laptops,Computers,North America,Bethesda,United States
15459,21-01-2046,72.68815915,148,10,726.8815915,1480,753.1184085,Store,No Discount,A. Datum Slim Digital Camera M180 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Norfolk,United States
15461,22-01-2046,62.00517401,99,10,620.0517401,990,369.9482599,Store,No Discount,Adventure Works LCD15 E100 Black,Adventure Works,Monitors,Computers,Asia,Thimphu,Bhutan
15463,23-01-2046,396.6017308,566,12,4759.22077,6622.2,1862.97923,Store,Asian Summer Promotion,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Ashgabat,Turkmenistan
15464,24-01-2046,18.07723769,49.99,10,180.7723769,499.9,319.1276231,Store,No Discount,Contoso behind Centrex X15 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Haverhill,United States
15465,25-01-2046,70.20877294,267,10,702.0877294,2670,1967.912271,Store,No Discount,The Phone Company Smart phones Unlocked M300 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Newark,United States
15466,26-01-2046,31.816423,200,10,318.16423,2000,1681.83577,Store,No Discount,A. Datum Rangefinder Digital Camera X200 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Aurora,United States
15467,27-01-2046,124.8636733,290,10,1248.636733,2900,1651.363267,Reseller,No Discount,A. Datum Super-zoom Digital Camera X300 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Paris,France
15468,28-01-2046,108.4479149,999,10,1084.479149,9990,8905.520851,Store,No Discount,Contoso Projector 720p M621 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Worcester,United States
15470,29-01-2046,205.1481996,588,13,2666.926595,7644,4977.073405,Reseller,Asian Holiday Promotion,"A. Datum SLR Camera 35"" X358 Black",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
15471,30-01-2046,24.89809293,59,9,224.0828364,531,306.9171636,Store,Asian Spring Promotion,Adventure Works CRT17 E105 Black,Adventure Works,Monitors,Computers,Asia,Damascus,Syria
15473,31-01-2046,16.78447746,28,4,67.13790985,107.8,40.66209015,Store,North America Spring Promotion,Contoso Digital Camera/Camcorder USB Cable E324 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Sunnyside,United States
15474,01-02-2046,53.25764021,109.99,6,319.5458412,637.942,318.3961588,Store,North America Holiday Promotion,Contoso DVD 7-Inch Player Portable E200 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Oswego,United States
15475,02-02-2046,36.34095809,109,12,436.0914971,1264.4,828.3085029,Store,Asian Summer Promotion,SV 16xDVD M330 Black,Southridge Video,VCD & DVD,TV and Video,Asia,Osaka,Japan
15478,03-02-2046,4.337451643,4.74,100,433.7451643,474,40.2548357,Store,No Discount,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Bacliff,United States
15481,04-02-2046,84.1637148,1299,13,1094.128292,15847.8,14753.67171,Store,North America Holiday Promotion,WWI Laptop19W X0196 Blue,Wide World Importers,Laptops,Computers,North America,New Bedford,United States
15482,05-02-2046,28.12066615,179.99,13,365.56866,2303.872,1938.30334,Store,North America Holiday Promotion,Contoso DVD 12-Inch Player Portable M400 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Edgerton,United States
15483,06-02-2046,426.8289886,499,13,5548.776852,6487,938.2231476,Store,North America Holiday Promotion,Proseware Projector 480p DLP12 White,"Proseware, Inc.",Projectors & Screens,Computers,North America,Queen Anne's County,United States
15484,07-02-2046,6.510403162,12.66,24,156.2496759,301.1814,144.9317241,Reseller,European Spring Promotion,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Paris,France
15485,08-02-2046,50.15522808,368,9,451.3970527,3164.8,2713.402947,Store,Asian Spring Promotion,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Kolkata,India
15486,09-02-2046,20.03358165,32.99,9,180.3022349,290.312,110.0097651,Store,North America Spring Promotion,Contoso Private Branch Exchange M88 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Clifton,United States
15487,10-02-2046,71.60160911,329,12,859.2193094,3915.1,3055.880691,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel M1210 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Atlantic City,United States
15488,11-02-2046,377.6424491,856,12,4531.709389,10272,5740.290611,Online,European Spring Promotion,Fabrikam Business Videographer 1/3'' 8.5mm M380 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berlin,Germany
15489,12-02-2046,162.1318079,184.5,18,2918.372543,3210.3,291.9274571,Online,European Back-to-Scholl Promotion,A. Datum Consumer Digital Camera M300 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
15490,13-02-2046,32.9331247,69,24,790.3949929,1628.4,838.0050071,Store,North America Back-to-School Promotion,SV 8xDVD E100 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Texas City,United States
15492,14-02-2046,66.46256057,77.68,18,1196.32609,1390.472,194.1459097,Online,North America Spring Promotion,Contoso 4GB Flash MP3 Player E401 Black,"Contoso, Ltd",MP4&MP3,Audio,North America,Bethesda,United States
15493,15-02-2046,8.689107856,163,10,86.89107856,1630,1543.108921,Store,No Discount,Proseware Office Jet All-in-One Printer M500 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Berthoud,United States
15495,16-02-2046,2.745393173,11.9,12,32.94471807,139.23,106.2852819,Store,North America Back-to-School Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Englewood,United States
15496,17-02-2046,95.36633553,148,18,1716.59404,2649.2,932.6059605,Store,European Back-to-Scholl Promotion,A. Datum Slim Digital Camera M180 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Lyon,France
15497,18-02-2046,74.02524164,199,20,1480.504833,3980,2499.495167,Reseller,No Discount,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Beijing,China
15499,19-02-2046,7.419929239,12.99,5,37.09964619,64.95,27.85035381,Store,No Discount,SV DVD Movies E100 Yellow,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,East Orange,United States
15500,20-02-2046,392.5346669,429,12,4710.416003,5105.1,394.6839973,Store,North America Back-to-School Promotion,Contoso Home Theater System 5.1 Channel M1500 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,Hackensack,United States
15501,21-02-2046,221.678029,389,13,2881.814377,4979.2,2097.385623,Store,North America Holiday Promotion,The Phone Company PDA Handheld 4.7 inch L650 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Morristown,United States
